,"""Pre-SI-0000000189""",Pre-SI-,Lysten Global,23/06/2016,INR,1,Standard Selling,INR,1,Ship/00004,6227.2,6569.7,6569.7,Debtors - LG,RADHEYA MEDICAL,RADHEYA MEDICAL,,23/06/2016,,0,,1,,2000000233,23/06/2016,0,,"H.NO.2456,BRAHMANPURI ISLAMPUR",Maharashtra,Sangli,Islampur,Islampur,415409,,02342-220603,222837,radheya2456@gmail.com,27ASSPP1194Q1ZN,27,ASSPP1194Q,,,Miraj(HQ),0,27550728067V,27550728067C,20B-1496,21B-1467,Temperory,Temperory,123,27,Temperory,1,0,6227.2,6227.2,6227.2,Sales Invoice Prev ERP Tax,,342.5,342.5,,0,0,0,6570,"INR Six Thousand, Five Hundred And Seventy only.",6570,"INR Six Thousand, Five Hundred And Seventy only.",0,6569.7,,0,0,0,0,,0,0,0,,,,,,,,,,,No,,,No Remarks,,0,0,0,,,0,,0,0,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,1179.4,58.97,1179.4,Sales - LG,Main - LG,,,ACTIRAB - D CAP,AC6080,,01/03/2018,20,Strip,20,55.52,55.52,,0,0,0,,58.97,1179.4,58.97,1179.4,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,14070,,,0,,0,,,,,,,,,,,,,,,,,,,,Actual,VAT/CST PREV ERP - LG,TAX,,Main - LG,0,0,342.5,6569.7,342.5,342.5,6569.7,342.5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGAIN - XT TAB,REGAIN - XT TAB,1,Strip,1,43.89,438.9,43.89,438.9,Sales - LG,Main - LG,,,REGAIN - XT TAB,AT6037,,01/06/2017,10,Strip,11,41.32,41.32,,0,0,0,,43.89,438.9,43.89,438.9,0,30045033,Cost of Goods Sold - LG,Stores - LG,,0,,0,42550,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,30,Strip,1,24,2400,24,2400,Sales - LG,Main - LG,,,LYCOREST TAB,AT6478,,01/03/2018,100,Strip,130,22.6,22.6,,0,0,0,,24,2400,24,2400,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,983150,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,46.63,1398.9,46.63,1398.9,Sales - LG,Main - LG,,,STAND -SP TAB,AT6368,,01/03/2018,30,Strip,30,43.9,43.9,,0,0,0,,46.63,1398.9,46.63,1398.9,0,30049061,Cost of Goods Sold - LG,Stores - LG,,0,,0,50742,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOLIC 10ml DROP,LYCOLIC 10ml DROP,0,Bottle,1,27,810,27,810,Sales - LG,Main - LG,,,LYCOLIC 10ml DROP,A-6456,,01/02/2018,30,Bottle,30,28.4,28.4,,0,0,0,,27,810,27,810,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,24518,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"""Pre-SI-0000000188""",Pre-SI-,Lysten Global,22/06/2016,INR,1,Standard Selling,INR,1,Ship/00004,5897,6221.34,6221.34,Debtors - LG,RAJAT MEDICAL AGE,RAJAT MEDICAL AGE,,22/06/2016,,0,,1,,2000000230,22/06/2016,0,,"PROPERTY NO-576, WARD NO.-20 JAMBHRUN ROAD 9ASHOK VIHAR , BULDANA-443001
PHONE-	07262-247829",Maharashtra,Buldana,Buldana,Buldana,443001,,07262-247829,NULL,rajatmedagencies@gmail.com,27AAQFR3725H1ZV,27,AAQFR3725H,,,Buldhana(HQ),0,27761026663V,27761026663C,20B-MHBUL-86989,21B-MHBUL-86990,Temperory,Temperory,123,27,Temperory,1,0,5897,5897,5897,Sales Invoice Prev ERP Tax,,324.34,324.34,,0,0,0,6221,"INR Six Thousand, Two Hundred And Twenty One only.",6221,"INR Six Thousand, Two Hundred And Twenty One only.",0,6221.34,,0,0,0,0,,0,0,0,,,,,,,,,,,No,,,No Remarks,,0,0,0,,,0,,0,0,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,10,Strip,1,58.97,5897,58.97,5897,Sales - LG,Main - LG,,,ACTIRAB - D CAP,AC6080,,01/03/2018,100,Strip,110,55.52,55.52,,0,0,0,,58.97,5897,58.97,5897,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,14070,,,0,,0,,,,,,,,,,,,,,,,,,,,Actual,VAT/CST PREV ERP - LG,TAX,,Main - LG,0,0,324.34,6221.34,324.34,324.34,6221.34,324.34,,,,,,,,,,,,,,,,,
,"""Pre-SI-0000000187""",Pre-SI-,Lysten Global,22/06/2016,INR,1,Standard Selling,INR,1,Ship/00004,52961.7,55874.59,55874.59,Debtors - LG,SHARDA MEDICAL AGENCIES,SHARDA MEDICAL AGENCIES,,22/06/2016,,0,,1,,2000000229,22/06/2016,0,,"SHARDA MEDICAL AGENCIES,
LALTANTKI CHOWK,
LALTANKI CHOWK,RAIGARH,
TAL-RAIGARH,
DIST-RAIGARH,
PIN:496001,
MOB.NO-9425752551.",Chattisgarh,Raigarh,Raigarh,Raigarh,496001,,9425752551,NULL,mohitraja012@gmail.com,,,,,,Raipur(HQ),0,22134900205V,22134900205C,CG-RAI-24,CG-RAI-25,Temperory,Temperory,123,27,Temperory,1,0,52961.7,52961.7,52961.7,Sales Invoice Prev ERP Tax,,2912.89,2912.89,,0,0,0,55875,"INR Fifty Five Thousand, Eight Hundred And Seventy Five only.",55875,"INR Fifty Five Thousand, Eight Hundred And Seventy Five only.",0,55874.59,,0,0,0,0,,0,0,0,,,,,,,,,,,No,,,No Remarks,,0,0,0,,,0,,0,0,,,,,,,STAND - MF 60ml SUSP,STAND - MF 60ml SUSP,0,Bottle,1,18.17,1817,18.17,1817,Sales - LG,Main - LG,,,STAND - MF 60ml SUSP,AL6147,,01/03/2018,100,Bottle,100,17.1,17.1,,0,0,0,,18.17,1817,18.17,1817,0,30049061,Cost of Goods Sold - LG,Stores - LG,,0,,0,29267,,,0,,0,,,,,,,,,,,,,,,,,,,,Actual,VAT/CST PREV ERP - LG,TAX,,Main - LG,0,0,2912.89,55874.59,2912.89,2912.89,55874.59,2912.89,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,10,Vial,1,61.71,3085.5,61.71,3085.5,Sales - LG,Main - LG,,1234,LYCORT 1 ml INJ,LTA-137,,01/12/2017,50,Vial,60,58.1,58.1,,0,0,0,,61.71,3085.5,61.71,3085.5,0,30043200,Cost of Goods Sold - LG,Stores - LG,,0,,0,117625,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLUCOLYST -G1 TAB,GLUCOLYST -G1 TAB,0,Strip,1,34.29,1714.5,34.29,1714.5,Sales - LG,Main - LG,,,GLUCOLYST -G1 TAB,AT6060,,01/12/2017,50,Strip,50,32.28,32.28,,0,0,0,,34.29,1714.5,34.29,1714.5,0,30049079,Cost of Goods Sold - LG,Stores - LG,,0,,0,13680,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - L CAP,ACTIRAB - L CAP,0,Strip,1,102.9,2058,102.9,2058,Sales - LG,Main - LG,,,ACTIRAB - L CAP,AC6031,,01/01/2018,20,Strip,20,96.64,96.64,,0,0,0,,102.9,2058,102.9,2058,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,44930,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,46.63,2331.5,46.63,2331.5,Sales - LG,Main - LG,,,STAND -SP TAB,AT6368,,01/03/2018,50,Strip,50,43.9,43.9,,0,0,0,,46.63,2331.5,46.63,2331.5,0,30049061,Cost of Goods Sold - LG,Stores - LG,,0,,0,50742,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB TAB,ACTIRAB TAB,2,Strip,1,37.71,754.2,37.71,754.2,Sales - LG,Main - LG,,,ACTIRAB TAB,AT6059,,01/12/2017,20,Strip,22,35.5,35.5,,0,0,0,,37.71,754.2,37.71,754.2,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,43420,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,2948.5,58.97,2948.5,Sales - LG,Main - LG,,,ACTIRAB - D CAP,AC6080,,01/03/2018,50,Strip,50,55.52,55.52,,0,0,0,,58.97,2948.5,58.97,2948.5,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,14070,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN-ON 30 ml SYRUP,TEN-ON 30 ml SYRUP,0,Bottle,1,26.06,1303,26.06,1303,Sales - LG,Main - LG,,,TEN-ON 30 ml SYRUP,AL6060,,01/01/2018,50,Bottle,50,24.53,24.53,,0,0,0,,26.06,1303,26.06,1303,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,29616,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAR T TAB,STAR T TAB,0,Bottle,1,102.9,5145,102.9,5145,Sales - LG,Main - LG,,,STAR T TAB,AT6448,,01/03/2018,50,Bottle,50,96.89,96.89,,0,0,0,,102.9,5145,102.9,5145,0,30049079,Cost of Goods Sold - LG,Stores - LG,,0,,0,7460,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,360,Strip,1,24,28800,24,28800,Sales - LG,Main - LG,,,LYCOREST TAB,AT6478,,01/03/2018,1200,Strip,1560,22.6,22.6,,0,0,0,,24,28800,24,28800,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,983150,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGAIN - XT TAB,REGAIN - XT TAB,0,Strip,1,43.89,2194.5,43.89,2194.5,Sales - LG,Main - LG,,,REGAIN - XT TAB,AT6037,,01/06/2017,50,Strip,50,41.32,41.32,,0,0,0,,43.89,2194.5,43.89,2194.5,0,30045033,Cost of Goods Sold - LG,Stores - LG,,0,,0,42550,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOLIC 10ml DROP,LYCOLIC 10ml DROP,0,Bottle,1,27,810,27,810,Sales - LG,Main - LG,,,LYCOLIC 10ml DROP,A-6456,,01/02/2018,30,Bottle,30,28.4,28.4,,0,0,0,,27,810,27,810,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,24518,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"""Pre-SI-0000000186""",Pre-SI-,Lysten Global,20/06/2016,INR,1,Standard Selling,INR,1,Ship/00004,58367,61577.24,61577.24,Debtors - LG,C.T. ENTERPRISES,C.T. ENTERPRISES,,20/06/2016,,0,,1,,2000000184,11/06/2016,0,,"TAJANE MALA, NAVIN NAGAR RD, SANGAMNER-422605
PHONE- 02425-221197
MOB- 9730047035",Maharashtra,Ahmadnagar,Sangamner,Sangamner,422605,,02425-221197,9730047035,ctsangamner@gmail.com,27AITPK7445G1ZQ,27,AATPK1026B,,,Ahmadnagar(HQ),0,27490373371V,27490373371C,20B-2151,21B-2151,Temperory,Temperory,123,27,Temperory,1,0,58367,58367,58367,Sales Invoice Prev ERP Tax,,3210.24,3210.24,,0,0,0,61577,"INR Sixty One Thousand, Five Hundred And Seventy Seven only.",61577,"INR Sixty One Thousand, Five Hundred And Seventy Seven only.",0,61577.24,,0,0,0,0,,0,0,0,,,,,,,,,,,No,,,No Remarks,,0,0,0,,,0,,0,0,,,,,,,LYCOLIC 10ml DROP,LYCOLIC 10ml DROP,0,Bottle,1,27,1350,27,1350,Sales - LG,Main - LG,,,LYCOLIC 10ml DROP,A-6456,,01/02/2018,50,Bottle,50,28.4,28.4,,0,0,0,,27,1350,27,1350,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,24518,,,0,,0,,,,,,,,,,,,,,,,,,,,Actual,VAT/CST PREV ERP - LG,TAX,,Main - LG,0,0,3210.24,61577.24,3210.24,3210.24,61577.24,3210.24,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,46.63,2331.5,46.63,2331.5,Sales - LG,Main - LG,,,STAND -SP TAB,AT6368,,01/03/2018,50,Strip,50,43.9,43.9,,0,0,0,,46.63,2331.5,46.63,2331.5,0,30049061,Cost of Goods Sold - LG,Stores - LG,,0,,0,50742,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB TAB,ACTIRAB TAB,5,Strip,1,37.71,1885.5,37.71,1885.5,Sales - LG,Main - LG,,,ACTIRAB TAB,AT6059,,01/12/2017,50,Strip,55,35.5,35.5,,0,0,0,,37.71,1885.5,37.71,1885.5,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,43420,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,660,Strip,1,24,52800,24,52800,Sales - LG,Main - LG,,,LYCOREST TAB,AT6476,,01/03/2018,2200,Strip,2860,22.6,22.6,,0,0,0,,24,52800,24,52800,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,983150,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"""Pre-SI-0000000181""",Pre-SI-,Lysten Global,19/06/2016,INR,1,Standard Selling,INR,1,Ship/00004,26912,30276,30276,Debtors - LG,S R Medical,S R Medical,,19/06/2016,,0,,1,,2000000221,20/06/2016,0,,"Shop No: 14, Joshi Sankul, Gole Colony, Nashik",Maharashtra,Nashik,Nashik,Nashik,422001,,9422770985,NULL,srmedicalnashik@gmail.com,"27AAPPR0175G1ZF	",27,AAPPR0175G,,,Nashik Pool (HQ),0,27090265145 V,27090265145 C,1723,1635,Temperory,Temperory,123,27,Temperory,1,0,26912,26912,26912,Sales Invoice Prev ERP Tax,,3364,3364,,0,0,0,30276,"INR Thirty Thousand, Two Hundred And Seventy Six only.",30276,"INR Thirty Thousand, Two Hundred And Seventy Six only.",0,30276,,0,0,0,0,,0,0,0,,,,,,en-US,,,,,No,,,No Remarks,,0,0,0,,,0,,0,0,,,,,,,EMPOWER - OD TAB,EMPOWER - OD TAB,80,Strip,1,67.28,26912,67.28,26912,Sales - LG,Main - LG,,,EMPOWER - OD TAB,FT-001,,01/07/2017,400,Strip,480,64.06,64.06,,0,0,0,,67.28,26912,67.28,26912,0,30045039,Cost of Goods Sold - LG,Stores - LG,,0,,0,39462,,,0,,0,,,,,,,,,,,,,,,,,,,,Actual,VAT/CST PREV ERP - LG,TAX,,Main - LG,0,0,3364,30276,3364,3364,30276,3364,,,,,,,,,,,,,,,,,
,"""Pre-SI-0000000177""",Pre-SI-,Lysten Global,18/06/2016,INR,1,Standard Selling,INR,1,Ship/00004,12342,13020.81,13020.81,Debtors - LG,MODERN PHARMACEUTICAL DISTRIBUTORS,MODERN PHARMACEUTICAL DISTRIBUTORS,,18/06/2016,,0,,1,,2000000215,18/06/2016,0,,"373/C OPP. KANYA SHALA, BAPAT ALI",Maharashtra,Ratnagiri,Chiplun,Chiplun,415605,,02355-257908,9423295350,NULL,27ABXPP7400R1ZM,27,ABXPP7400R,,,Ratnagiri(HQ),0,27680333254V,27680333254C,20B-434,21B-422,Temperory,Temperory,123,27,Temperory,1,0,12342,12342,12342,Sales Invoice Prev ERP Tax,,678.81,678.81,,0,0,0,13021,INR Thirteen Thousand And Twenty One only.,13021,INR Thirteen Thousand And Twenty One only.,0,13020.81,,0,0,0,0,,0,0,0,,,,,,,,,,,No,,,No Remarks,,0,0,0,,,0,,0,0,,,,,,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,40,Vial,1,61.71,12342,61.71,12342,Sales - LG,Main - LG,,1234,LYCORT 1 ml INJ,LTA-137,,01/12/2017,200,Vial,240,58.1,58.1,,0,0,0,,61.71,12342,61.71,12342,0,30043200,Cost of Goods Sold - LG,Stores - LG,,0,,0,117625,,,0,,0,,,,,,,,,,,,,,,,,,,,Actual,VAT/CST PREV ERP - LG,TAX,,Main - LG,0,0,678.81,13020.81,678.81,678.81,13020.81,678.81,,,,,,,,,,,,,,,,,
,"""Pre-SI-0000000176""",Pre-SI-,Lysten Global,16/06/2016,INR,1,Standard Selling,INR,1,Ship/00004,0,0,0,Debtors - LG,TUSHAR BARODIA,TUSHAR BARODIA,,16/06/2016,,0,,1,,2000000214,16/06/2016,0,,"TUSHAR BARODA,
C/O-MR.RAVI SHANKAR SONI,
NEAR SITLA MATA MANDIR,
BEHIND SUDHIR GENERAL STORE,
SHANTI VIHAR COLONY,
DANGANIA VEG MARKET,
DANG",Chattisgarh,Raipur,Raipur,Raipur,492001,,9407764893,8871197493,NULL,,,,,,Raipur(HQ),0,NULL,NULL,0,0,Temperory,Temperory,123,27,Temperory,1,0,0,0,0,Sales Invoice Prev ERP Tax,,0,0,,0,0,0,0,INR Zero only.,0,INR Zero only.,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,No,,,No Remarks,,0,0,0,,,0,,0,0,,,,,,,STAND - MF 60ml SUSP,STAND - MF 60ml SUSP,20,Bottle,1,18.17,0,18.17,0,Sales - LG,Main - LG,,,STAND - MF 60ml SUSP,AL6147,,01/03/2018,0,Bottle,20,17.1,17.1,,0,0,0,,18.17,0,18.17,0,0,30049061,Cost of Goods Sold - LG,Stores - LG,,0,,0,29267,,,0,,0,,,,,,,,,,,,,,,,,,,,Actual,VAT/CST PREV ERP - LG,TAX,,Main - LG,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,2,Strip,1,46.63,0,46.63,0,Sales - LG,Main - LG,,,STAND -SP TAB,AT6368,,01/03/2018,0,Strip,2,43.9,43.9,,0,0,0,,46.63,0,46.63,0,0,30049061,Cost of Goods Sold - LG,Stores - LG,,0,,0,50742,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,10,Strip,1,58.97,0,58.97,0,Sales - LG,Main - LG,,,ACTIRAB - D CAP,AC6080,,01/03/2018,0,Strip,10,55.52,55.52,,0,0,0,,58.97,0,58.97,0,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,14070,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN-ON 30 ml SYRUP,TEN-ON 30 ml SYRUP,20,Bottle,1,26.06,0,26.06,0,Sales - LG,Main - LG,,,TEN-ON 30 ml SYRUP,AL6060,,01/01/2018,0,Bottle,20,24.53,24.53,,0,0,0,,26.06,0,26.06,0,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,29616,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"""Pre-SI-0000000174""",Pre-SI-,Lysten Global,16/06/2016,INR,1,Standard Selling,INR,1,Ship/00004,64012.5,67533.5,67533.5,Debtors - LG,M/S. SUNY DIST.,M/S. SUNY DIST.,,16/06/2016,,0,,1,,2000000212,16/06/2016,0,,"584 E' MAHAVIR PLAZA, 1 ST LANE, SHAHUPURI KOLHAPUR",Maharashtra,Kolhapur,Kolhapur,Kolhapur,416001,,0231-2661172,9158982799,sunydistributor@rediffmail.com,27ARBPS4286N1Z2,27,ARBPS4286N,,,Kolhapur Pool (HQ),0,27160322191-V,27160322191-C,"K-20/B-708 ,K-20/B-1","K-21/B-663, K-21/B-1",Temperory,Temperory,123,27,Temperory,1,0,64012.5,64012.5,64012.5,Sales Invoice Prev ERP Tax,,3521,3521,,0,0,0,67534,"INR Sixty Seven Thousand, Five Hundred And Thirty Four only.",67534,"INR Sixty Seven Thousand, Five Hundred And Thirty Four only.",0,67533.5,,0,0,0,0,,0,0,0,,,,,,,,,,,No,,,No Remarks,,0,0,0,,,0,,0,0,,,,,,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,46.63,2331.5,46.63,2331.5,Sales - LG,Main - LG,,,STAND -SP TAB,AT6368,,01/03/2018,50,Strip,50,43.9,43.9,,0,0,0,,46.63,2331.5,46.63,2331.5,0,30049061,Cost of Goods Sold - LG,Stores - LG,,0,,0,50742,,,0,,0,,,,,,,,,,,,,,,,,,,,Actual,VAT/CST PREV ERP - LG,TAX,,Main - LG,0,0,3521,67533.5,3521,3521,67533.5,3521,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,600,Strip,1,24,48000,24,48000,Sales - LG,Main - LG,,,LYCOREST TAB,AT6478,,01/03/2018,2000,Strip,2600,22.6,22.6,,0,0,0,,24,48000,24,48000,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,983150,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB TAB,ACTIRAB TAB,10,Strip,1,37.71,3771,37.71,3771,Sales - LG,Main - LG,,,ACTIRAB TAB,AT6059,,01/12/2017,100,Strip,110,35.5,35.5,,0,0,0,,37.71,3771,37.71,3771,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,43420,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
